activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id,smiles,valid_smiles
18129297,CHEMBL4028921,CHEMBL305660,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006635,CHEMBL6020,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,True
18129298,CHEMBL4028921,CHEMBL223228,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006636,CHEMBL6020,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,True
18129299,CHEMBL4028921,CHEMBL536971,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006637,CHEMBL6020,Cl.NCCCC(N)(C(=O)O)C(F)F,True
18129300,CHEMBL4028921,CHEMBL50588,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006638,CHEMBL6020,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,True
18129301,CHEMBL4028921,CHEMBL885,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006639,CHEMBL6020,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,True
18129302,CHEMBL4028921,CHEMBL1200659,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006640,CHEMBL6020,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,True
18129303,CHEMBL4028921,CHEMBL577,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006641,CHEMBL6020,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,True
18129304,CHEMBL4028921,CHEMBL826,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006642,CHEMBL6020,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,True
18129305,CHEMBL4028921,CHEMBL5314362,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006643,CHEMBL6020,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21.O,True
18129306,CHEMBL4028921,CHEMBL1200981,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006644,CHEMBL6020,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1.Cl,True
18129307,CHEMBL4028921,CHEMBL1095097,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006645,CHEMBL6020,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,True
18129308,CHEMBL4028921,CHEMBL813,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006646,CHEMBL6020,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,True
18129309,CHEMBL4028921,CHEMBL4068311,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006647,CHEMBL6020,CC(=O)O.N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,True
18129310,CHEMBL4028921,CHEMBL5314359,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006648,CHEMBL6020,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12.O.[Na+],True
18129311,CHEMBL4028921,CHEMBL532,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006649,CHEMBL6020,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,True
18129312,CHEMBL4028921,CHEMBL1200322,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006650,CHEMBL6020,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21.O=C(O)C(=O)O,True
18129313,CHEMBL4028921,CHEMBL135,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006651,CHEMBL6020,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,True
18129314,CHEMBL4028921,CHEMBL1522,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006652,CHEMBL6020,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,True
18129315,CHEMBL4028921,CHEMBL456,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006653,CHEMBL6020,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,True
18129316,CHEMBL4028921,CHEMBL1201042,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006654,CHEMBL6020,CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],True
18129317,CHEMBL4028921,CHEMBL44657,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006655,CHEMBL6020,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,True
18129318,CHEMBL4028921,CHEMBL1200645,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006656,CHEMBL6020,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O,True
18129319,CHEMBL4028921,CHEMBL464,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006657,CHEMBL6020,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,True
18129320,CHEMBL4028921,CHEMBL880,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006658,CHEMBL6020,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,True
18129321,CHEMBL4028921,CHEMBL902,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006659,CHEMBL6020,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,True
18129322,CHEMBL4028921,CHEMBL1026,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006660,CHEMBL6020,CS(=O)(=O)O.Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,True
18129323,CHEMBL4028921,CHEMBL249856,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006661,CHEMBL6020,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,True
18129324,CHEMBL4028921,CHEMBL1201765,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006662,CHEMBL6020,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1.O=C(O)/C=C/C(=O)O,True
18129325,CHEMBL4028921,CHEMBL6273,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006663,CHEMBL6020,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,True
18129326,CHEMBL4028921,CHEMBL106,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006664,CHEMBL6020,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,True
18129327,CHEMBL4028921,CHEMBL1463,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006665,CHEMBL6020,Nc1nc(=O)[nH]cc1F,True
18129328,CHEMBL4028921,CHEMBL1096882,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006666,CHEMBL6020,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,True
18129329,CHEMBL4028921,CHEMBL407,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006667,CHEMBL6020,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,True
18129330,CHEMBL4028921,CHEMBL1512,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006668,CHEMBL6020,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,True
18129331,CHEMBL4028921,CHEMBL177756,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006669,CHEMBL6020,O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,True
18129332,CHEMBL4028921,CHEMBL185,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006670,CHEMBL6020,O=c1[nH]cc(F)c(=O)[nH]1,True
18129333,CHEMBL4028921,CHEMBL41,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006671,CHEMBL6020,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,True
18129334,CHEMBL4028921,CHEMBL806,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006672,CHEMBL6020,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,True
18129335,CHEMBL4028921,CHEMBL1473,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006673,CHEMBL6020,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,True
18129336,CHEMBL4028921,CHEMBL1409,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006674,CHEMBL6020,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1.O=C(O)/C=C\C(=O)O,True
18129337,CHEMBL4028921,CHEMBL1893395,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006675,CHEMBL6020,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.O=C(O)/C=C/C(=O)O,True
18129338,CHEMBL4028921,CHEMBL754,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006676,CHEMBL6020,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],True
18129339,CHEMBL4028921,CHEMBL1358,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006677,CHEMBL6020,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,True
18129340,CHEMBL4028921,CHEMBL35,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006678,CHEMBL6020,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,True
18129341,CHEMBL4028921,CHEMBL659,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006679,CHEMBL6020,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,True
18129342,CHEMBL4028921,CHEMBL182,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006680,CHEMBL6020,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,True
18129343,CHEMBL4028921,CHEMBL31,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006681,CHEMBL6020,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,True
18129344,CHEMBL4028921,CHEMBL1637,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006682,CHEMBL6020,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,True
18129345,CHEMBL4028921,CHEMBL457,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006683,CHEMBL6020,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,True
18129346,CHEMBL4028921,CHEMBL1213583,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006684,CHEMBL6020,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,True
18129347,CHEMBL4028921,CHEMBL427216,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006685,CHEMBL6020,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,True
18129348,CHEMBL4028921,CHEMBL1073,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006686,CHEMBL6020,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,True
18129349,CHEMBL4028921,CHEMBL1200501,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006687,CHEMBL6020,CC(=O)O.CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,True
18129350,CHEMBL4028921,CHEMBL862,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006688,CHEMBL6020,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,True
18129351,CHEMBL4028921,CHEMBL54,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006689,CHEMBL6020,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,True
18129352,CHEMBL4028921,CHEMBL435,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006690,CHEMBL6020,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,True
18129353,CHEMBL4028921,CHEMBL1763,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006691,CHEMBL6020,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,True
18129354,CHEMBL4028921,CHEMBL1690,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006692,CHEMBL6020,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,True
18129355,CHEMBL4028921,CHEMBL467,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006693,CHEMBL6020,NC(=O)NO,True
18129356,CHEMBL4028921,CHEMBL10316,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006694,CHEMBL6020,c1ccc2c(c1)OCC(C1=NCCN1)O2,True
18129357,CHEMBL4028921,CHEMBL1024,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006695,CHEMBL6020,O=P1(NCCCl)OCCCN1CCCl,True
18129358,CHEMBL4028921,CHEMBL11,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006696,CHEMBL6020,CN(C)CCCN1c2ccccc2CCc2ccccc21,True
18129359,CHEMBL4028921,CHEMBL1282,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006697,CHEMBL6020,CC(C)Cn1cnc2c(N)nc3ccccc3c21,True
18129360,CHEMBL4028921,CHEMBL406,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006698,CHEMBL6020,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,True
18129361,CHEMBL4028921,CHEMBL279516,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006699,CHEMBL6020,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,True
18129362,CHEMBL4028921,CHEMBL1200455,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006700,CHEMBL6020,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,True
18129363,CHEMBL4028921,CHEMBL1237108,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006701,CHEMBL6020,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.[Br-],True
18129364,CHEMBL4028921,CHEMBL92401,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006702,CHEMBL6020,CC(C)NNC(=O)c1ccncc1,True
18129365,CHEMBL4028921,CHEMBL64,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006703,CHEMBL6020,NNC(=O)c1ccncc1,True
18129366,CHEMBL4028921,CHEMBL53292,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006704,CHEMBL6020,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,True
18129367,CHEMBL4028921,CHEMBL1384,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006705,CHEMBL6020,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,True
18129368,CHEMBL4028921,CHEMBL742,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006706,CHEMBL6020,CNC1(c2ccccc2Cl)CCCCC1=O,True
18129369,CHEMBL4028921,CHEMBL51,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006707,CHEMBL6020,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,True
18129370,CHEMBL4028921,CHEMBL1633,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006708,CHEMBL6020,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)/C=C/C(=O)O,True
18129371,CHEMBL4028921,CHEMBL58323,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006709,CHEMBL6020,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,True
18129372,CHEMBL4028921,CHEMBL141,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006710,CHEMBL6020,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,True
18129373,CHEMBL4028921,CHEMBL480,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006711,CHEMBL6020,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,True
18129374,CHEMBL4028921,CHEMBL960,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006712,CHEMBL6020,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,True
18129375,CHEMBL4028921,CHEMBL848,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006713,CHEMBL6020,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,True
18129376,CHEMBL4028921,CHEMBL1201138,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006714,CHEMBL6020,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2],True
18129377,CHEMBL4028921,CHEMBL1200775,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006715,CHEMBL6020,CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,True
18129378,CHEMBL4028921,CHEMBL1286,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006716,CHEMBL6020,CC[C@@H](C(N)=O)N1CCCC1=O,True
18129379,CHEMBL4028921,CHEMBL1009,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006717,CHEMBL6020,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,True
18129380,CHEMBL4028921,CHEMBL5315124,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006718,CHEMBL6020,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,True
18129381,CHEMBL4028921,CHEMBL267044,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006719,CHEMBL6020,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,True
18129382,CHEMBL4028921,CHEMBL79,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006720,CHEMBL6020,CCN(CC)CC(=O)Nc1c(C)cccc1C,True
18129383,CHEMBL4028921,CHEMBL1237,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006721,CHEMBL6020,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,True
18129384,CHEMBL4028921,CHEMBL87708,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006722,CHEMBL6020,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,True
18129385,CHEMBL4028921,CHEMBL514,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006723,CHEMBL6020,O=NN(CCCl)C(=O)NC1CCCCC1,True
18129386,CHEMBL4028921,CHEMBL87543,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006724,CHEMBL6020,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,True
18129387,CHEMBL4028921,CHEMBL404108,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006725,CHEMBL6020,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,True
18129388,CHEMBL4028921,CHEMBL373742,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006726,CHEMBL6020,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,True
18129389,CHEMBL4028921,CHEMBL1201161,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006727,CHEMBL6020,CC(=O)O.NCc1ccc(S(N)(=O)=O)cc1,True
18129390,CHEMBL4028921,CHEMBL21731,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006728,CHEMBL6020,CNCCCC12CCC(c3ccccc31)c1ccccc12,True
18129391,CHEMBL4028921,CHEMBL266510,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006729,CHEMBL6020,COc1ccc(Cl)cc1[C@]1(F)C(=O)Nc2cc(C(F)(F)F)ccc21,True
18129392,CHEMBL4028921,CHEMBL686,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006730,CHEMBL6020,Cc1cccc(Nc2ccccc2C(=O)O)c1C,True
18129393,CHEMBL4028921,CHEMBL45,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006731,CHEMBL6020,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,True
18129394,CHEMBL4028921,CHEMBL1531134,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006732,CHEMBL6020,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,True
18129395,CHEMBL4028921,CHEMBL852,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006733,CHEMBL6020,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,True
18129396,CHEMBL4028921,CHEMBL127,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006734,CHEMBL6020,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,True
18129397,CHEMBL4028921,CHEMBL975,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006735,CHEMBL6020,O=S(=O)([O-])CCS.[Na+],True
18129398,CHEMBL4028921,CHEMBL1431,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006736,CHEMBL6020,CN(C)C(=N)NC(=N)N,True
18129399,CHEMBL4028921,CHEMBL1515,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006737,CHEMBL6020,Cn1ccnc1S,True
18129400,CHEMBL4028921,CHEMBL34259,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006738,CHEMBL6020,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,True
18129401,CHEMBL4028921,CHEMBL86,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006739,CHEMBL6020,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,True
18129402,CHEMBL4028921,CHEMBL1259,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006740,CHEMBL6020,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,True
18129403,CHEMBL4028921,CHEMBL13,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006741,CHEMBL6020,COCCc1ccc(OCC(O)CNC(C)C)cc1,True
