activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id,smiles
2512237,CHEMBL974428,CHEMBL516219,Km,9600.0,nM,=,,,,,,,,,CHEMBL1138514,734195,CHEMBL4302,CN(C)c1ccc2c(-c3ccc(C(=O)O)s3)c3ccc(=[N+](C)C)cc-3[te]c2c1.F[P-](F)(F)(F)(F)F
2512239,CHEMBL974428,CHEMBL517239,Km,10000.0,nM,=,,,,,,,,,CHEMBL1138514,734194,CHEMBL4302,CN(C)c1ccc2c(-c3ccc(N4CCOCC4)cc3)c3ccc(=[N+](C)C)cc-3sc2c1.F[P-](F)(F)(F)(F)F
2512241,CHEMBL974428,CHEMBL490549,Km,10100.0,nM,=,,,,,,,,,CHEMBL1138514,734601,CHEMBL4302,CN(C)c1ccc(-c2c3ccc(=[N+](C)C)cc-3[se]c3cc(N(C)C)ccc23)cc1.[Br-]
2512242,CHEMBL974428,CHEMBL493641,Km,10400.0,nM,=,,,,,,,,,CHEMBL1138514,734885,CHEMBL4302,CN(C)c1ccc2c(-c3ccc(N4CCOCC4)cc3)c3ccc(=[N+](C)C)cc-3[se]c2c1.F[P-](F)(F)(F)(F)F
2512248,CHEMBL974428,CHEMBL6966,Km,24000.0,nM,=,,,,,,,,,CHEMBL1138514,734196,CHEMBL4302,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
2512250,CHEMBL974428,CHEMBL4298667,Km,32000.0,nM,=,,,,,,,,,CHEMBL1138514,734599,CHEMBL4302,F[PH](F)(F)(F)(F)F.N=c1ccc2c(-c3ccccc3)c3ccc(N)cc3sc-2c1
2512253,CHEMBL974428,CHEMBL522642,Km,56000.0,nM,=,,,,,,,,,CHEMBL1138514,734967,CHEMBL4302,CN(C)c1ccc2c(-c3ccsc3C(=O)O)c3ccc(=[N+](C)C)cc-3[se]c2c1.F[P-](F)(F)(F)(F)F
2512255,CHEMBL974428,CHEMBL491928,Km,89000.0,nM,=,,,,,,,,,CHEMBL1138514,735042,CHEMBL4302,CN(C)c1ccc2c(-c3ccc(C(=O)O)s3)c3ccc(=[N+](C)C)cc-3[se]c2c1.F[P-](F)(F)(F)(F)F
2512258,CHEMBL974428,CHEMBL491966,Km,111000.0,nM,=,,,,,,,,,CHEMBL1138514,734966,CHEMBL4302,CN(C)c1ccc2c(-c3ccsc3C(=O)O)c3ccc(=[N+](C)C)cc-3sc2c1.F[P-](F)(F)(F)(F)F
2512260,CHEMBL974428,CHEMBL491967,Km,140000.0,nM,=,,,,,,,,,CHEMBL1138514,734968,CHEMBL4302,CN(C)c1ccc2c(-c3ccc(C(=O)O)s3)c3ccc(=[N+](C)C)cc-3sc2c1.F[P-](F)(F)(F)(F)F
2512268,CHEMBL974428,CHEMBL490121,Km,,,,,,,,Not Determined,,,,CHEMBL1138514,734496,CHEMBL4302,C[N+](C)=c1ccc2c(-c3ccccc3)c3cc4c5c(c3[se]c-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F
2512269,CHEMBL974428,CHEMBL491577,Km,,,,,,,,Not Determined,,,,CHEMBL1138514,734715,CHEMBL4302,CN(C)c1ccc(-c2c3ccc(=[N+](C)C)cc-3[se]c3c4c5c(cc23)CCCN5CCC4)cc1.[Br-]
2512270,CHEMBL974428,CHEMBL522966,Km,,,,,,,,Not Determined,,,,CHEMBL1138514,734801,CHEMBL4302,CN(C)c1cccc(-c2c3ccc(=[N+](C)C)cc-3[se]c3c4c5c(cc23)CCCN5CCC4)c1.[Br-]
5313685,CHEMBL1696505,CHEMBL1229,Vmax,8.9,pmol/s,=,,,,,,,,,CHEMBL1687750,1337739,CHEMBL4302,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1
5313686,CHEMBL1696505,CHEMBL1229,Km,4200000.0,nM,=,,,,,,,,,CHEMBL1687750,1337739,CHEMBL4302,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1
10996778,CHEMBL2077843,CHEMBL428647,Km,14.0,nM,=,,,,,substrate [Km=0.014uM],,,,CHEMBL2074331,1669555,CHEMBL4302,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
10996797,CHEMBL2075283,CHEMBL2074718,Km,120.0,nM,=,,,,,substrate [Km=0.12uM],,,,CHEMBL2074368,1669558,CHEMBL4302,CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)Cc1c(OC(C)=O)ccc2c1Oc1c(ccc(OC(C)=O)c1CN(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O)C21OC(=O)c2ccccc21
